'ID_number','RawData_file','First3','Breedcode','Chip','Region','Country','Name','numSnP',' in_55k'
112275650,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',48482,' Y'
125329050,'genos_125.txt',125,125,'55k','S.Eur','France','x',48482,' Y'
104183740,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48483,' Y'
104208700,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48483,' Y'
106206980,'genos_106.txt',106,106,'55k','Asia','Korea','x',48483,' Y'
127328620,'genos_127.txt',127,127,'55k','GB','England','x',48483,' Y'
105206300,'genos_105.txt',105,105,'55k','Asia','Japan','x',48484,' Y'
111275530,'genos_111.txt',111,111,'55k','CORR','Mexico','x',48484,' Y'
101182441,'genos_101.txt',101,101,'55k','GB','England','x',48485,' Y'
101182900,'genos_101.txt',101,101,'55k','GB','England','x',48486,' Y'
101208450,'genos_101.txt',101,101,'55k','GB','England','x',48486,' Y'
124274830,'genos_124.txt',124,124,'55k','GB','England','x',48486,' Y'
104183750,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48487,' Y'
124330660,'genos_124.txt',124,124,'55k','GB','England','x',48487,' Y'
104183730,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48488,' Y'
124274230,'genos_124.txt',124,124,'55k','GB','England','x',48489,' Y'
101209020,'genos_101.txt',101,101,'55k','GB','England','x',48490,' Y'
104208640,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48490,' Y'
106207160,'genos_106.txt',106,106,'55k','Asia','Korea','x',48490,' Y'
120275480,'genos_120.txt',120,120,'55k','S.Eur','France','x',48491,' Y'
101208400,'genos_101.txt',101,101,'55k','GB','England','x',48492,' Y'
103208220,'genos_103.txt',103,103,'55k','S.Eur','France','x',48492,' Y'
104183680,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48492,' Y'
218328260,'genos_218.txt',218,218,'55k','GB','England','x',48492,' Y'
103208270,'genos_103.txt',103,103,'55k','S.Eur','France','x',48493,' Y'
104208930,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48493,' Y'
124274430,'genos_124.txt',124,124,'55k','GB','England','x',48493,' Y'
124330720,'genos_124.txt',124,124,'55k','GB','England','x',48493,' Y'
221328840,'genos_221.txt',221,221,'55k','S.Eur','France','x',48493,' Y'
101182840,'genos_101.txt',101,101,'55k','GB','England','x',48494,' Y'
106206790,'genos_106.txt',106,106,'55k','Asia','Korea','x',48494,' Y'
106207220,'genos_106.txt',106,106,'55k','Asia','Korea','x',48494,' Y'
109275120,'genos_109.txt',109,109,'55k','S.Eur','France','x',48494,' Y'
200203340,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48494,' Y'
221328820,'genos_221.txt',221,221,'55k','S.Eur','France','x',48494,' Y'
100023990,'genos_100.txt',100,100,'55k','GB','Scotland','x',48495,' Y'
101182880,'genos_101.txt',101,101,'55k','GB','England','x',48495,' Y'
101208600,'genos_101.txt',101,101,'55k','GB','England','x',48495,' Y'
109275520,'genos_109.txt',109,109,'55k','S.Eur','France','x',48495,' Y'
218328280,'genos_218.txt',218,218,'55k','GB','England','x',48495,' Y'
104183780,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48496,' Y'
104183790,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48496,' Y'
114328870,'genos_114.txt',114,114,'55k','GB','Australia','x',48496,' Y'
101293850,'genos_101.txt',101,101,'55k','GB','England','x',48497,' Y'
106207020,'genos_106.txt',106,106,'55k','Asia','Korea','x',48497,' Y'
101182860,'genos_101.txt',101,101,'55k','GB','England','x',48498,' Y'
104208840,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48498,' Y'
102074420,'genos_102.txt',102,102,'55k','S.Eur','France','x',48499,' Y'
105206280,'genos_105.txt',105,105,'55k','Asia','Japan','x',48499,' Y'
101182580,'genos_101.txt',101,101,'55k','GB','England','x',48500,' Y'
101209100,'genos_101.txt',101,101,'55k','GB','England','x',48500,' Y'
104183650,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48500,' Y'
100331040,'genos_100.txt',100,100,'55k','GB','Scotland','x',48501,' Y'
104183660,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48501,' Y'
109275100,'genos_109.txt',109,109,'55k','S.Eur','France','x',48501,' Y'
124330810,'genos_124.txt',124,124,'55k','GB','England','x',48501,' Y'
102183460,'genos_102.txt',102,102,'55k','S.Eur','France','x',48502,' Y'
104183700,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48502,' Y'
124274860,'genos_124.txt',124,124,'55k','GB','England','x',48502,' Y'
101208550,'genos_101.txt',101,101,'55k','GB','England','x',48503,' Y'
101294130,'genos_101.txt',101,101,'55k','GB','England','x',48503,' Y'
106207200,'genos_106.txt',106,106,'55k','Asia','Korea','x',48503,' Y'
104183760,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48504,' Y'
104208760,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48504,' Y'
102183390,'genos_102.txt',102,102,'55k','S.Eur','France','x',48505,' Y'
103208230,'genos_103.txt',103,103,'55k','S.Eur','France','x',48505,' Y'
104183670,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48505,' Y'
113275780,'genos_113.txt',113,113,'55k','S.Eur','France','x',48505,' Y'
100063100,'genos_100.txt',100,100,'55k','GB','Scotland','x',48506,' Y'
101209190,'genos_101.txt',101,101,'55k','GB','England','x',48506,' Y'
103209120,'genos_103.txt',103,103,'55k','S.Eur','France','x',48506,' Y'
124330980,'genos_124.txt',124,124,'55k','GB','England','x',48506,' Y'
101182850,'genos_101.txt',101,101,'55k','GB','England','x',48507,' Y'
104183810,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48507,' Y'
104209070,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48507,' Y'
107275080,'genos_107.txt',107,107,'55k','N.Eur','Belgium','x',48507,' Y'
124274920,'genos_124.txt',124,124,'55k','GB','England','x',48507,' Y'
103208250,'genos_103.txt',103,103,'55k','S.Eur','France','x',48508,' Y'
105206340,'genos_105.txt',105,105,'55k','Asia','Japan','x',48508,' Y'
113329310,'genos_113.txt',113,113,'55k','S.Eur','France','x',48508,' Y'
213328220,'genos_213.txt',213,213,'55k','GB','England','x',48508,' Y'
101208490,'genos_101.txt',101,101,'55k','GB','England','x',48509,' Y'
103208130,'genos_103.txt',103,103,'55k','S.Eur','France','x',48509,' Y'
104208750,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48509,' Y'
124330890,'genos_124.txt',124,124,'55k','GB','England','x',48509,' Y'
101182720,'genos_101.txt',101,101,'55k','GB','England','x',48510,' Y'
104088470,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48510,' Y'
124330800,'genos_124.txt',124,124,'55k','GB','England','x',48510,' Y'
101182830,'genos_101.txt',101,101,'55k','GB','England','x',48512,' Y'
101182680,'genos_101.txt',101,101,'55k','GB','England','x',48513,' Y'
101208520,'genos_101.txt',101,101,'55k','GB','England','x',48513,' Y'
100047800,'genos_100.txt',100,100,'55k','GB','Scotland','x',48514,' Y'
101209090,'genos_101.txt',101,101,'55k','GB','England','x',48514,' Y'
101182490,'genos_101.txt',101,101,'55k','GB','England','x',48515,' Y'
101182730,'genos_101.txt',101,101,'55k','GB','England','x',48515,' Y'
101182820,'genos_101.txt',101,101,'55k','GB','England','x',48515,' Y'
101208430,'genos_101.txt',101,101,'55k','GB','England','x',48515,' Y'
101209170,'genos_101.txt',101,101,'55k','GB','England','x',48515,' Y'
101209040,'genos_101.txt',101,101,'55k','GB','England','x',48516,' Y'
104208860,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48516,' Y'
104208880,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48516,' Y'
112275540,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',48516,' Y'
112329320,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',48516,' Y'
121329430,'genos_121.txt',121,900,'55k','NWD','Texas','x',48516,' Y'
124330530,'genos_124.txt',124,124,'55k','GB','England','x',48516,' Y'
101182460,'genos_101.txt',101,101,'55k','GB','England','x',48517,' Y'
104208800,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48517,' Y'
125329020,'genos_125.txt',125,125,'55k','S.Eur','France','x',48517,' Y'
124330830,'genos_124.txt',124,124,'55k','GB','England','x',48518,' Y'
101182480,'genos_101.txt',101,101,'55k','GB','England','x',48519,' Y'
102087860,'genos_102.txt',102,102,'55k','S.Eur','France','x',48519,' Y'
104208920,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48519,' Y'
124330940,'genos_124.txt',124,124,'55k','GB','England','x',48519,' Y'
101182780,'genos_101.txt',101,101,'55k','GB','England','x',48520,' Y'
101208570,'genos_101.txt',101,101,'55k','GB','England','x',48520,' Y'
124330640,'genos_124.txt',124,124,'55k','GB','England','x',48520,' Y'
100024030,'genos_100.txt',100,100,'55k','GB','Scotland','x',48521,' Y'
101209280,'genos_101.txt',101,101,'55k','GB','England','x',48521,' Y'
102087240,'genos_102.txt',102,102,'55k','S.Eur','France','x',48521,' Y'
102142630,'genos_102.txt',102,102,'55k','S.Eur','France','x',48521,' Y'
104208670,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48521,' Y'
104208940,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48521,' Y'
102106520,'genos_102.txt',102,102,'55k','S.Eur','France','x',48523,' Y'
102134110,'genos_102.txt',102,102,'55k','S.Eur','France','x',48523,' Y'
102140940,'genos_102.txt',102,102,'55k','S.Eur','France','x',48523,' Y'
104088520,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48523,' Y'
122275570,'genos_122.txt',122,122,'55k','GB','Scotland','x',48523,' Y'
124330860,'genos_124.txt',124,124,'55k','GB','England','x',48523,' Y'
101208510,'genos_101.txt',101,101,'55k','GB','England','x',48524,' Y'
102085810,'genos_102.txt',102,102,'55k','S.Eur','France','x',48524,' Y'
102086750,'genos_102.txt',102,102,'55k','S.Eur','France','x',48524,' Y'
120329280,'genos_120.txt',120,120,'55k','S.Eur','France','x',48524,' Y'
101209200,'genos_101.txt',101,101,'55k','GB','England','x',48525,' Y'
102101930,'genos_102.txt',102,102,'55k','S.Eur','France','x',48525,' Y'
102108040,'genos_102.txt',102,102,'55k','S.Eur','France','x',48525,' Y'
104208680,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48525,' Y'
104208740,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48525,' Y'
124274880,'genos_124.txt',124,124,'55k','GB','England','x',48525,' Y'
124330740,'genos_124.txt',124,124,'55k','GB','England','x',48525,' Y'
101182550,'genos_101.txt',101,101,'55k','GB','England','x',48526,' Y'
101208370,'genos_101.txt',101,101,'55k','GB','England','x',48526,' Y'
102087350,'genos_102.txt',102,102,'55k','S.Eur','France','x',48526,' Y'
104209060,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48526,' Y'
201199400,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48526,' Y'
100024050,'genos_100.txt',100,100,'55k','GB','Scotland','x',48527,' Y'
102132710,'genos_102.txt',102,102,'55k','S.Eur','France','x',48527,' Y'
102139290,'genos_102.txt',102,102,'55k','S.Eur','France','x',48527,' Y'
102141260,'genos_102.txt',102,102,'55k','S.Eur','France','x',48527,' Y'
102143870,'genos_102.txt',102,102,'55k','S.Eur','France','x',48527,' Y'
102183340,'genos_102.txt',102,102,'55k','S.Eur','France','x',48527,' Y'
116328910,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',48527,' Y'
101182500,'genos_101.txt',101,101,'55k','GB','England','x',48528,' Y'
102106490,'genos_102.txt',102,102,'55k','S.Eur','France','x',48528,' Y'
102143930,'genos_102.txt',102,102,'55k','S.Eur','France','x',48528,' Y'
102144040,'genos_102.txt',102,102,'55k','S.Eur','France','x',48528,' Y'
200020740,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48528,' Y'
102085060,'genos_102.txt',102,102,'55k','S.Eur','France','x',48529,' Y'
102140080,'genos_102.txt',102,102,'55k','S.Eur','France','x',48529,' Y'
102144730,'genos_102.txt',102,102,'55k','S.Eur','France','x',48529,' Y'
124330880,'genos_124.txt',124,124,'55k','GB','England','x',48529,' Y'
201197170,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48529,' Y'
101182810,'genos_101.txt',101,101,'55k','GB','England','x',48530,' Y'
101208590,'genos_101.txt',101,101,'55k','GB','England','x',48530,' Y'
102073931,'genos_102.txt',102,102,'55k','S.Eur','France','x',48530,' Y'
102088130,'genos_102.txt',102,102,'55k','S.Eur','France','x',48530,' Y'
102101870,'genos_102.txt',102,102,'55k','S.Eur','France','x',48530,' Y'
102141640,'genos_102.txt',102,102,'55k','S.Eur','France','x',48530,' Y'
102142040,'genos_102.txt',102,102,'55k','S.Eur','France','x',48530,' Y'
116328930,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',48530,' Y'
124330840,'genos_124.txt',124,124,'55k','GB','England','x',48530,' Y'
101182570,'genos_101.txt',101,101,'55k','GB','England','x',48531,' Y'
101182700,'genos_101.txt',101,101,'55k','GB','England','x',48531,' Y'
101209240,'genos_101.txt',101,101,'55k','GB','England','x',48531,' Y'
102086700,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
102087360,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
102088120,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
102108520,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
102132800,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
102143800,'genos_102.txt',102,102,'55k','S.Eur','France','x',48531,' Y'
104208720,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48531,' Y'
102074401,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
102085990,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
102087400,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
102106240,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
102143840,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
102144650,'genos_102.txt',102,102,'55k','S.Eur','France','x',48532,' Y'
104208690,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48532,' Y'
124274940,'genos_124.txt',124,124,'55k','GB','England','x',48532,' Y'
201198130,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48532,' Y'
100024040,'genos_100.txt',100,100,'55k','GB','Scotland','x',48533,' Y'
101182770,'genos_101.txt',101,101,'55k','GB','England','x',48533,' Y'
101209160,'genos_101.txt',101,101,'55k','GB','England','x',48533,' Y'
102074270,'genos_102.txt',102,102,'55k','S.Eur','France','x',48533,' Y'
102132780,'genos_102.txt',102,102,'55k','S.Eur','France','x',48533,' Y'
201207520,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48533,' Y'
102074140,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102085910,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102087650,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102087890,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102103950,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102106120,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102110350,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102133740,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102140240,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102142200,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
102144750,'genos_102.txt',102,102,'55k','S.Eur','France','x',48534,' Y'
104208710,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48534,' Y'
116328950,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',48534,' Y'
200009980,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48534,' Y'
201198960,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48534,' Y'
100044460,'genos_100.txt',100,100,'55k','GB','Scotland','x',48535,' Y'
101182610,'genos_101.txt',101,101,'55k','GB','England','x',48535,' Y'
102114110,'genos_102.txt',102,102,'55k','S.Eur','France','x',48535,' Y'
102134730,'genos_102.txt',102,102,'55k','S.Eur','France','x',48535,' Y'
102144180,'genos_102.txt',102,102,'55k','S.Eur','France','x',48535,' Y'
104088450,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48535,' Y'
113329300,'genos_113.txt',113,113,'55k','S.Eur','France','x',48535,' Y'
124274900,'genos_124.txt',124,124,'55k','GB','England','x',48535,' Y'
124330770,'genos_124.txt',124,124,'55k','GB','England','x',48535,' Y'
124330780,'genos_124.txt',124,124,'55k','GB','England','x',48535,' Y'
201197900,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48535,' Y'
102085890,'genos_102.txt',102,102,'55k','S.Eur','France','x',48536,' Y'
102088040,'genos_102.txt',102,102,'55k','S.Eur','France','x',48536,' Y'
102098000,'genos_102.txt',102,102,'55k','S.Eur','France','x',48536,' Y'
102132810,'genos_102.txt',102,102,'55k','S.Eur','France','x',48536,' Y'
124330900,'genos_124.txt',124,124,'55k','GB','England','x',48536,' Y'
211328600,'genos_211.txt',211,211,'55k','GB','Wales','x',48536,' Y'
102085740,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102087080,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102104630,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102115800,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102140570,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102141900,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
102142650,'genos_102.txt',102,102,'55k','S.Eur','France','x',48537,' Y'
114328890,'genos_114.txt',114,114,'55k','GB','Australia','x',48537,' Y'
200068050,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48537,' Y'
102085100,'genos_102.txt',102,102,'55k','S.Eur','France','x',48538,' Y'
102115740,'genos_102.txt',102,102,'55k','S.Eur','France','x',48538,' Y'
102135670,'genos_102.txt',102,102,'55k','S.Eur','France','x',48538,' Y'
124330760,'genos_124.txt',124,124,'55k','GB','England','x',48538,' Y'
125329040,'genos_125.txt',125,125,'55k','S.Eur','France','x',48538,' Y'
102088140,'genos_102.txt',102,102,'55k','S.Eur','France','x',48539,' Y'
102108320,'genos_102.txt',102,102,'55k','S.Eur','France','x',48539,' Y'
102112510,'genos_102.txt',102,102,'55k','S.Eur','France','x',48539,' Y'
102142210,'genos_102.txt',102,102,'55k','S.Eur','France','x',48539,' Y'
102145620,'genos_102.txt',102,102,'55k','S.Eur','France','x',48539,' Y'
200069170,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48539,' Y'
117329210,'genos_117.txt',117,117,'55k','N.Eur','Austria','x',48540,' Y'
201331570,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48540,' Y'
100023700,'genos_100.txt',100,100,'55k','GB','Scotland','x',48541,' Y'
100023790,'genos_100.txt',100,100,'55k','GB','Scotland','x',48541,' Y'
101182590,'genos_101.txt',101,101,'55k','GB','England','x',48541,' Y'
102074181,'genos_102.txt',102,102,'55k','S.Eur','France','x',48541,' Y'
102128501,'genos_102.txt',102,102,'55k','S.Eur','France','x',48541,' Y'
102132820,'genos_102.txt',102,102,'55k','S.Eur','France','x',48541,' Y'
104183800,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48541,' Y'
104208730,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48541,' Y'
124330790,'genos_124.txt',124,124,'55k','GB','England','x',48541,' Y'
200010690,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48541,' Y'
100023660,'genos_100.txt',100,100,'55k','GB','Scotland','x',48542,' Y'
102074171,'genos_102.txt',102,102,'55k','S.Eur','France','x',48542,' Y'
102111410,'genos_102.txt',102,102,'55k','S.Eur','France','x',48542,' Y'
102143360,'genos_102.txt',102,102,'55k','S.Eur','France','x',48542,' Y'
124330820,'genos_124.txt',124,124,'55k','GB','England','x',48542,' Y'
200010860,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48542,' Y'
200011420,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48542,' Y'
200066900,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48542,' Y'
200070830,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48542,' Y'
201198070,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48542,' Y'
100003020,'genos_100.txt',100,100,'55k','GB','Scotland','x',48543,' Y'
100208020,'genos_100.txt',100,100,'55k','GB','Scotland','x',48543,' Y'
101182790,'genos_101.txt',101,101,'55k','GB','England','x',48543,' Y'
102086360,'genos_102.txt',102,102,'55k','S.Eur','France','x',48543,' Y'
102114070,'genos_102.txt',102,102,'55k','S.Eur','France','x',48543,' Y'
102132830,'genos_102.txt',102,102,'55k','S.Eur','France','x',48543,' Y'
102141420,'genos_102.txt',102,102,'55k','S.Eur','France','x',48543,' Y'
124330960,'genos_124.txt',124,124,'55k','GB','England','x',48543,' Y'
200069600,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48543,' Y'
200070530,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48543,' Y'
100023750,'genos_100.txt',100,100,'55k','GB','Scotland','x',48544,' Y'
100023830,'genos_100.txt',100,100,'55k','GB','Scotland','x',48544,' Y'
100030440,'genos_100.txt',100,100,'55k','GB','Scotland','x',48544,' Y'
124330990,'genos_124.txt',124,124,'55k','GB','England','x',48544,' Y'
200010550,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48544,' Y'
200015240,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48544,' Y'
200015600,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48544,' Y'
200016360,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48544,' Y'
200068160,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48544,' Y'
100331000,'genos_100.txt',100,100,'55k','GB','Scotland','x',48545,' Y'
102073871,'genos_102.txt',102,102,'55k','S.Eur','France','x',48545,' Y'
102105550,'genos_102.txt',102,102,'55k','S.Eur','France','x',48545,' Y'
102143890,'genos_102.txt',102,102,'55k','S.Eur','France','x',48545,' Y'
124330540,'genos_124.txt',124,124,'55k','GB','England','x',48545,' Y'
200012410,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48545,' Y'
200016650,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48545,' Y'
201207260,'genos_201.txt',201,201,'55k','N.Eur','Finland','x',48545,' Y'
100023880,'genos_100.txt',100,100,'55k','GB','Scotland','x',48546,' Y'
102136740,'genos_102.txt',102,102,'55k','S.Eur','France','x',48546,' Y'
200009600,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200011140,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200011360,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200015920,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200016290,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200016580,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200020830,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
200070510,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48546,' Y'
100044250,'genos_100.txt',100,100,'55k','GB','Scotland','x',48547,' Y'
100071480,'genos_100.txt',100,100,'55k','GB','Scotland','x',48547,' Y'
102077121,'genos_102.txt',102,102,'55k','S.Eur','France','x',48547,' Y'
200009370,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48547,' Y'
200016760,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48547,' Y'
200068280,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48547,' Y'
100002290,'genos_100.txt',100,100,'55k','GB','Scotland','x',48548,' Y'
100002630,'genos_100.txt',100,100,'55k','GB','Scotland','x',48548,' Y'
100002830,'genos_100.txt',100,100,'55k','GB','Scotland','x',48548,' Y'
102141370,'genos_102.txt',102,102,'55k','S.Eur','France','x',48548,' Y'
200009290,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48548,' Y'
200010520,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48548,' Y'
200016420,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48548,' Y'
200016860,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48548,' Y'
100002670,'genos_100.txt',100,100,'55k','GB','Scotland','x',48549,' Y'
100023200,'genos_100.txt',100,100,'55k','GB','Scotland','x',48549,' Y'
100331450,'genos_100.txt',100,100,'55k','GB','Scotland','x',48549,' Y'
200008900,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200009400,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200015580,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200016830,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200067080,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200067610,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
200067730,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48549,' Y'
100022470,'genos_100.txt',100,100,'55k','GB','Scotland','x',48550,' Y'
100022490,'genos_100.txt',100,100,'55k','GB','Scotland','x',48550,' Y'
100331270,'genos_100.txt',100,100,'55k','GB','Scotland','x',48550,' Y'
200009170,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
200010120,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
200012060,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
200012520,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
200012700,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
200067380,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48550,' Y'
100045730,'genos_100.txt',100,100,'55k','GB','Scotland','x',48551,' Y'
200021160,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48551,' Y'
200065560,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48551,' Y'
200070770,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48551,' Y'
100002960,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
100020700,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
100022240,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
100022320,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
100022360,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
100044830,'genos_100.txt',100,100,'55k','GB','Scotland','x',48552,' Y'
200009280,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
200009900,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
200012050,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
200016490,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
200067660,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48552,' Y'
